age,path,type
14,utkface/aligned_images/train/14_0_0_20170110232745742_aligned.jpg,training
1,utkface/aligned_images/train/1_0_0_20170110213403723_aligned.jpg,training
26,utkface/aligned_images/train/26_1_4_20170103224820592_aligned.jpg,training
4,utkface/aligned_images/train/4_0_4_20161221195021183_aligned.jpg,training
3,utkface/aligned_images/train/3_1_0_20170109194150845_aligned.jpg,training
1,utkface/aligned_images/train/1_1_4_20170103212653844_aligned.jpg,training
36,utkface/aligned_images/train/36_0_1_20170109010546978_aligned.jpg,training
2,utkface/aligned_images/train/2_1_2_20161219211625838_aligned.jpg,training
54,utkface/aligned_images/train/54_0_0_20170104184100878_aligned.jpg,training
32,utkface/aligned_images/train/32_1_3_20170109141353848_aligned.jpg,training
1,utkface/aligned_images/train/1_0_3_20161219225445327_aligned.jpg,training
85,utkface/aligned_images/train/85_1_0_20170110184107806_aligned.jpg,training
27,utkface/aligned_images/train/27_0_0_20170102233549947_aligned.jpg,training
47,utkface/aligned_images/train/47_0_0_20170104210353956_aligned.jpg,training
18,utkface/aligned_images/train/18_0_0_20170110232054251_aligned.jpg,training
14,utkface/aligned_images/train/14_0_3_20170104225858160_aligned.jpg,training
1,utkface/aligned_images/train/1_0_2_20161219204619652_aligned.jpg,training
13,utkface/aligned_images/train/13_1_3_20170109205242338_aligned.jpg,training
1,utkface/aligned_images/train/1_0_2_20161219154038141_aligned.jpg,training
48,utkface/aligned_images/train/48_0_0_20170104182220669_aligned.jpg,training
80,utkface/aligned_images/train/80_1_0_20170110151356634_aligned.jpg,training
39,utkface/aligned_images/train/39_0_0_20170104204646508_aligned.jpg,training
2,utkface/aligned_images/train/2_0_0_20170103175540113_aligned.jpg,training
1,utkface/aligned_images/train/1_1_3_20161220145219616_aligned.jpg,training
63,utkface/aligned_images/train/63_0_0_20170104213557957_aligned.jpg,training
8,utkface/aligned_images/train/8_1_0_20170109201107015_aligned.jpg,training
16,utkface/aligned_images/train/16_0_0_20170104003740977_aligned.jpg,training
18,utkface/aligned_images/train/18_1_1_20170109212540841_aligned.jpg,training
3,utkface/aligned_images/train/3_0_0_20170110213746269_aligned.jpg,training
18,utkface/aligned_images/train/18_1_0_20170109214215051_aligned.jpg,training
42,utkface/aligned_images/train/42_1_3_20170109141104388_aligned.jpg,training
4,utkface/aligned_images/train/4_1_4_20161221202443265_aligned.jpg,training
5,utkface/aligned_images/train/5_1_2_20161219142641921_aligned.jpg,training
1,utkface/aligned_images/train/1_0_2_20161219211357821_aligned.jpg,training
46,utkface/aligned_images/train/46_0_4_20170104202042473_aligned.jpg,training
25,utkface/aligned_images/train/25_1_0_20170103181306464_aligned.jpg,training
11,utkface/aligned_images/train/11_0_0_20170104012556563_aligned.jpg,training
1,utkface/aligned_images/train/1_1_3_20161220144653855_aligned.jpg,training
50,utkface/aligned_images/train/50_1_0_20170110143350447_aligned.jpg,training
1,utkface/aligned_images/train/1_0_3_20161220220110553_aligned.jpg,training
2,utkface/aligned_images/train/2_0_2_20161219142326480_aligned.jpg,training
3,utkface/aligned_images/train/3_0_0_20170110212719382_aligned.jpg,training
56,utkface/aligned_images/train/56_0_3_20170104232656954_aligned.jpg,training
3,utkface/aligned_images/train/3_1_4_20170103213251308_aligned.jpg,training
34,utkface/aligned_images/train/34_0_0_20170104174028507_aligned.jpg,training
2,utkface/aligned_images/train/2_1_3_20161220145026015_aligned.jpg,training
47,utkface/aligned_images/train/47_0_0_20170105173138581_aligned.jpg,training
21,utkface/aligned_images/train/21_1_2_20170109213056053_aligned.jpg,training
14,utkface/aligned_images/train/14_1_0_20170109203638205_aligned.jpg,training
15,utkface/aligned_images/train/15_0_0_20170110232327328_aligned.jpg,training
14,utkface/aligned_images/train/14_1_0_20170109204158115_aligned.jpg,training
61,utkface/aligned_images/train/61_0_1_20170111203344701_aligned.jpg,training
1,utkface/aligned_images/train/1_0_3_20161219224942305_aligned.jpg,training
50,utkface/aligned_images/train/50_0_0_20170111201526040_aligned.jpg,training
82,utkface/aligned_images/train/82_0_0_20170111224022146_aligned.jpg,training
60,utkface/aligned_images/train/60_1_0_20170110141545888_aligned.jpg,training
3,utkface/aligned_images/train/3_0_0_20170110213445289_aligned.jpg,training
32,utkface/aligned_images/train/32_1_0_20170104185215238_aligned.jpg,training
4,utkface/aligned_images/train/4_0_1_20170110213631827_aligned.jpg,training
32,utkface/aligned_images/train/32_0_1_20170109003627385_aligned.jpg,training
25,utkface/aligned_images/train/25_1_4_20170103230211911_aligned.jpg,training
70,utkface/aligned_images/train/70_1_0_20170110143251046_aligned.jpg,training
65,utkface/aligned_images/train/65_1_0_20170110151351064_aligned.jpg,training
1,utkface/aligned_images/train/1_1_4_20161221202604641_aligned.jpg,training
1,utkface/aligned_images/train/1_0_0_20170110213518456_aligned.jpg,training
38,utkface/aligned_images/train/38_0_0_20170109012846030_aligned.jpg,training
30,utkface/aligned_images/train/30_1_2_20170105161432042_aligned.jpg,training
1,utkface/aligned_images/train/1_0_2_20161219185955277_aligned.jpg,training
12,utkface/aligned_images/train/12_0_2_20161219212833549_aligned.jpg,training
72,utkface/aligned_images/train/72_1_0_20170110140945561_aligned.jpg,training
3,utkface/aligned_images/train/3_0_1_20161219154939444_aligned.jpg,training
26,utkface/aligned_images/train/26_0_0_20170104201228553_aligned.jpg,training
58,utkface/aligned_images/train/58_1_0_20170109142427954_aligned.jpg,training
2,utkface/aligned_images/train/2_1_2_20161219140650888_aligned.jpg,training
12,utkface/aligned_images/train/12_1_0_20170109204428993_aligned.jpg,training
53,utkface/aligned_images/train/53_0_0_20170111201139891_aligned.jpg,training
80,utkface/aligned_images/train/80_0_0_20170111222138149_aligned.jpg,training
7,utkface/aligned_images/train/7_0_0_20170110215534588_aligned.jpg,training
4,utkface/aligned_images/train/4_1_2_20161219195305787_aligned.jpg,training
1,utkface/aligned_images/train/1_0_2_20161219155902022_aligned.jpg,training
75,utkface/aligned_images/train/75_0_0_20170111203916648_aligned.jpg,training
72,utkface/aligned_images/train/72_1_3_20170104220952910_aligned.jpg,training
60,utkface/aligned_images/train/60_1_0_20170110154145935_aligned.jpg,training
4,utkface/aligned_images/train/4_1_2_20161219204830421_aligned.jpg,training
1,utkface/aligned_images/train/1_0_2_20161219161826830_aligned.jpg,training
51,utkface/aligned_images/train/51_1_3_20170109142223564_aligned.jpg,training
16,utkface/aligned_images/train/16_1_4_20170103214347949_aligned.jpg,training
1,utkface/aligned_images/train/1_1_0_20170109192737181_aligned.jpg,training
39,utkface/aligned_images/train/39_0_0_20170104170046913_aligned.jpg,training
26,utkface/aligned_images/train/26_0_4_20170103235020885_aligned.jpg,training
32,utkface/aligned_images/train/32_1_0_20170103162938008_aligned.jpg,training
64,utkface/aligned_images/train/64_0_4_20170103184049701_aligned.jpg,training
20,utkface/aligned_images/train/20_1_3_20170104222034231_aligned.jpg,training
41,utkface/aligned_images/train/41_1_0_20170111182452877_aligned.jpg,training
17,utkface/aligned_images/train/17_0_0_20170104230556561_aligned.jpg,training
1,utkface/aligned_images/train/1_0_0_20170110211535352_aligned.jpg,training
36,utkface/aligned_images/train/36_1_3_20170109141816261_aligned.jpg,training
32,utkface/aligned_images/train/32_1_4_20170103230259201_aligned.jpg,training
1,utkface/aligned_images/train/1_1_4_20170103210113314_aligned.jpg,training
3,utkface/aligned_images/train/3_1_2_20161219211558470_aligned.jpg,training
2,utkface/aligned_images/train/2_0_4_20161221192650388_aligned.jpg,training
58,utkface/aligned_images/train/58_0_0_20170109015153214_aligned.jpg,training
31,utkface/aligned_images/train/31_1_3_20170104234902482_aligned.jpg,training
39,utkface/aligned_images/train/39_0_0_20170109011813551_aligned.jpg,training
24,utkface/aligned_images/train/24_1_3_20170104223019607_aligned.jpg,training
53,utkface/aligned_images/train/53_1_0_20170110122533941_aligned.jpg,training
27,utkface/aligned_images/train/27_0_0_20170102233409115_aligned.jpg,training
38,utkface/aligned_images/train/38_0_2_20170104194407752_aligned.jpg,training
5,utkface/aligned_images/train/5_0_1_20170110213713440_aligned.jpg,training
8,utkface/aligned_images/train/8_1_0_20170104005606487_aligned.jpg,training
7,utkface/aligned_images/train/7_0_2_20161219190327212_aligned.jpg,training
24,utkface/aligned_images/train/24_1_0_20170111182452781_aligned.jpg,training
53,utkface/aligned_images/train/53_1_0_20170110131645457_aligned.jpg,training
35,utkface/aligned_images/train/35_1_3_20170109140914004_aligned.jpg,training
39,utkface/aligned_images/train/39_0_4_20170104202054058_aligned.jpg,training
53,utkface/aligned_images/train/53_1_0_20170110124135439_aligned.jpg,training
2,utkface/aligned_images/train/2_1_2_20161219162334438_aligned.jpg,training
29,utkface/aligned_images/train/29_0_3_20170104232720881_aligned.jpg,training
72,utkface/aligned_images/train/72_0_0_20170111210555874_aligned.jpg,training
22,utkface/aligned_images/train/22_0_4_20170103224931632_aligned.jpg,training
1,utkface/aligned_images/train/1_0_2_20161219162429886_aligned.jpg,training
23,utkface/aligned_images/train/23_0_4_20170103234919628_aligned.jpg,training
32,utkface/aligned_images/train/32_1_4_20170105162431387_aligned.jpg,training
34,utkface/aligned_images/train/34_0_0_20170104170059137_aligned.jpg,training
5,utkface/aligned_images/train/5_0_2_20161219194318083_aligned.jpg,training
7,utkface/aligned_images/train/7_0_0_20170110215612275_aligned.jpg,training
1,utkface/aligned_images/train/1_1_0_20170109190925628_aligned.jpg,training
1,utkface/aligned_images/train/1_0_3_20161219230714633_aligned.jpg,training
45,utkface/aligned_images/train/45_1_0_20170103183543298_aligned.jpg,training
80,utkface/aligned_images/train/80_0_0_20170111221815342_aligned.jpg,training
43,utkface/aligned_images/train/43_0_1_20170104184132454_aligned.jpg,training
27,utkface/aligned_images/train/27_0_0_20170103182440137_aligned.jpg,training
8,utkface/aligned_images/train/8_1_0_20170109201746036_aligned.jpg,training
16,utkface/aligned_images/train/16_0_0_20170110231944071_aligned.jpg,training
2,utkface/aligned_images/train/2_1_4_20161221193638214_aligned.jpg,training
1,utkface/aligned_images/train/1_0_2_20161219155411381_aligned.jpg,training
33,utkface/aligned_images/train/33_1_4_20170103181754609_aligned.jpg,training
1,utkface/aligned_images/train/1_1_3_20161220220157201_aligned.jpg,training
50,utkface/aligned_images/train/50_0_2_20170109012311747_aligned.jpg,training
60,utkface/aligned_images/train/60_0_4_20170104185434246_aligned.jpg,training
3,utkface/aligned_images/train/3_1_4_20161221193402694_aligned.jpg,training
9,utkface/aligned_images/train/9_0_0_20170110225407300_aligned.jpg,training
96,utkface/aligned_images/train/96_1_0_20170110183855839_aligned.jpg,training
28,utkface/aligned_images/train/28_1_4_20170104000708986_aligned.jpg,training
54,utkface/aligned_images/train/54_0_0_20170111205229923_aligned.jpg,training
62,utkface/aligned_images/train/62_1_0_20170110160643766_aligned.jpg,training
69,utkface/aligned_images/train/69_1_0_20170110141854535_aligned.jpg,training
42,utkface/aligned_images/train/42_0_0_20170104205834299_aligned.jpg,training
63,utkface/aligned_images/train/63_0_0_20170111200740138_aligned.jpg,training
3,utkface/aligned_images/train/3_1_4_20161221193144389_aligned.jpg,training
64,utkface/aligned_images/train/64_1_0_20170110182136419_aligned.jpg,training
16,utkface/aligned_images/train/16_0_0_20170110231647962_aligned.jpg,training
2,utkface/aligned_images/train/2_0_2_20161219212235749_aligned.jpg,training
2,utkface/aligned_images/train/2_0_2_20161219140905480_aligned.jpg,training
41,utkface/aligned_images/train/41_1_0_20170104170026513_aligned.jpg,training
60,utkface/aligned_images/train/60_0_0_20170104213241125_aligned.jpg,training
4,utkface/aligned_images/train/4_1_0_20170109193547686_aligned.jpg,training
59,utkface/aligned_images/train/59_1_0_20170110141538799_aligned.jpg,training
29,utkface/aligned_images/train/29_1_0_20170104185616837_aligned.jpg,training
1,utkface/aligned_images/train/1_0_2_20161219142039985_aligned.jpg,training
2,utkface/aligned_images/train/2_1_2_20161219162508902_aligned.jpg,training
85,utkface/aligned_images/train/85_1_0_20170110182138154_aligned.jpg,training
63,utkface/aligned_images/train/63_1_0_20170110120814684_aligned.jpg,training
19,utkface/aligned_images/train/19_0_0_20170103180141544_aligned.jpg,training
48,utkface/aligned_images/train/48_0_0_20170104210544269_aligned.jpg,training
8,utkface/aligned_images/train/8_1_0_20170109202804967_aligned.jpg,training
14,utkface/aligned_images/train/14_0_4_20170103205138666_aligned.jpg,training
6,utkface/aligned_images/train/6_0_0_20170110221709278_aligned.jpg,training
49,utkface/aligned_images/train/49_1_0_20170111182452938_aligned.jpg,training
1,utkface/aligned_images/train/1_0_4_20161221201548713_aligned.jpg,training
72,utkface/aligned_images/train/72_1_0_20170110183342670_aligned.jpg,training
86,utkface/aligned_images/train/86_0_2_20170111210346308_aligned.jpg,training
24,utkface/aligned_images/train/24_1_2_20170104020818270_aligned.jpg,training
48,utkface/aligned_images/train/48_0_4_20170104211610652_aligned.jpg,training
34,utkface/aligned_images/train/34_1_4_20170104165941169_aligned.jpg,training
9,utkface/aligned_images/train/9_0_0_20170110220159083_aligned.jpg,training
22,utkface/aligned_images/train/22_1_0_20170111182452750_aligned.jpg,training
2,utkface/aligned_images/train/2_0_3_20161220144721023_aligned.jpg,training
1,utkface/aligned_images/train/1_1_2_20161219194531091_aligned.jpg,training
61,utkface/aligned_images/train/61_1_0_20170103184132186_aligned.jpg,training
1,utkface/aligned_images/train/1_0_0_20161219200338012_aligned.jpg,training
13,utkface/aligned_images/train/13_1_4_20170103201542217_aligned.jpg,training
35,utkface/aligned_images/train/35_0_3_20170104201943761_aligned.jpg,training
1,utkface/aligned_images/train/1_0_2_20161219160107597_aligned.jpg,training
29,utkface/aligned_images/train/29_0_4_20170103235516820_aligned.jpg,training
58,utkface/aligned_images/train/58_1_0_20170104185557607_aligned.jpg,training
62,utkface/aligned_images/train/62_0_0_20170111204505433_aligned.jpg,training
1,utkface/aligned_images/train/1_1_0_20170109191234378_aligned.jpg,training
3,utkface/aligned_images/train/3_1_2_20161219153312836_aligned.jpg,training
25,utkface/aligned_images/train/25_0_2_20170104021424381_aligned.jpg,training
10,utkface/aligned_images/train/10_0_0_20170103200329407_aligned.jpg,training
22,utkface/aligned_images/train/22_1_2_20161219153940196_aligned.jpg,training
70,utkface/aligned_images/train/70_0_0_20170104213700973_aligned.jpg,training
3,utkface/aligned_images/train/3_0_0_20170110211516280_aligned.jpg,training
2,utkface/aligned_images/train/2_1_4_20161221202350529_aligned.jpg,training
58,utkface/aligned_images/train/58_1_0_20170105173601797_aligned.jpg,training
7,utkface/aligned_images/train/7_1_0_20170104005639246_aligned.jpg,training
8,utkface/aligned_images/train/8_1_0_20170109203601774_aligned.jpg,training
42,utkface/aligned_images/train/42_0_0_20170104184335702_aligned.jpg,training
22,utkface/aligned_images/train/22_1_3_20170104222607551_aligned.jpg,training
16,utkface/aligned_images/train/16_0_0_20170110231732210_aligned.jpg,training
26,utkface/aligned_images/train/26_1_2_20161219204400164_aligned.jpg,training
8,utkface/aligned_images/train/8_1_2_20170109201847910_aligned.jpg,training
50,utkface/aligned_images/train/50_1_0_20170110141422320_aligned.jpg,training
1,utkface/aligned_images/train/1_0_4_20161221195030936_aligned.jpg,training
1,utkface/aligned_images/train/1_0_2_20161219205548949_aligned.jpg,training
5,utkface/aligned_images/train/5_0_2_20161219142128680_aligned.jpg,training
36,utkface/aligned_images/train/36_0_0_20170105172611117_aligned.jpg,training
1,utkface/aligned_images/train/1_0_0_20170109192219011_aligned.jpg,training
1,utkface/aligned_images/train/1_0_3_20161219230320824_aligned.jpg,training
8,utkface/aligned_images/train/8_1_0_20170109204935187_aligned.jpg,training
27,utkface/aligned_images/train/27_0_4_20170103235752276_aligned.jpg,training
1,utkface/aligned_images/train/1_1_0_20170109194433758_aligned.jpg,training
60,utkface/aligned_images/train/60_1_0_20170110183850108_aligned.jpg,training
59,utkface/aligned_images/train/59_1_0_20170110160643688_aligned.jpg,training
25,utkface/aligned_images/train/25_1_0_20170104022204452_aligned.jpg,training
75,utkface/aligned_images/train/75_0_1_20170111200107131_aligned.jpg,training
42,utkface/aligned_images/train/42_1_1_20170104210422988_aligned.jpg,training
56,utkface/aligned_images/train/56_1_0_20170110122147365_aligned.jpg,training
80,utkface/aligned_images/train/80_0_0_20170111205626183_aligned.jpg,training
31,utkface/aligned_images/train/31_1_2_20170104023111549_aligned.jpg,training
29,utkface/aligned_images/train/29_1_0_20170104172655682_aligned.jpg,training
53,utkface/aligned_images/train/53_1_3_20170109133349734_aligned.jpg,training
47,utkface/aligned_images/train/47_0_0_20170105173254709_aligned.jpg,training
2,utkface/aligned_images/train/2_1_2_20161219213559615_aligned.jpg,training
52,utkface/aligned_images/train/52_0_0_20170111195726274_aligned.jpg,training
1,utkface/aligned_images/train/1_1_1_20161219155940125_aligned.jpg,training
62,utkface/aligned_images/train/62_1_0_20170110180546671_aligned.jpg,training
5,utkface/aligned_images/train/5_0_3_20161220222937859_aligned.jpg,training
5,utkface/aligned_images/train/5_0_0_20170110220356210_aligned.jpg,training
28,utkface/aligned_images/train/28_0_3_20170104232323178_aligned.jpg,training
67,utkface/aligned_images/train/67_0_0_20170108235729190_aligned.jpg,training
65,utkface/aligned_images/train/65_0_0_20170111171747629_aligned.jpg,training
39,utkface/aligned_images/train/39_0_0_20170109133418712_aligned.jpg,training
90,utkface/aligned_images/train/90_0_0_20170111205717074_aligned.jpg,training
1,utkface/aligned_images/train/1_0_2_20161219155855829_aligned.jpg,training
2,utkface/aligned_images/train/2_1_0_20170109191752762_aligned.jpg,training
1,utkface/aligned_images/train/1_0_2_20161219222549447_aligned.jpg,training
80,utkface/aligned_images/train/80_0_0_20170111205531200_aligned.jpg,training
11,utkface/aligned_images/train/11_1_0_20170109205125500_aligned.jpg,training
22,utkface/aligned_images/train/22_0_2_20170104022354725_aligned.jpg,training
2,utkface/aligned_images/train/2_0_2_20161219161204614_aligned.jpg,training
3,utkface/aligned_images/train/3_0_2_20161219162657782_aligned.jpg,training
36,utkface/aligned_images/train/36_1_3_20161220221952627_aligned.jpg,training
53,utkface/aligned_images/train/53_1_0_20170110141355976_aligned.jpg,training
35,utkface/aligned_images/train/35_1_3_20170104220204301_aligned.jpg,training
29,utkface/aligned_images/train/29_1_2_20170103181921865_aligned.jpg,training
3,utkface/aligned_images/train/3_1_2_20161219191000844_aligned.jpg,training
57,utkface/aligned_images/train/57_1_0_20170110160643579_aligned.jpg,training
62,utkface/aligned_images/train/62_1_0_20170110160643751_aligned.jpg,training
37,utkface/aligned_images/train/37_1_0_20170105172652727_aligned.jpg,training
18,utkface/aligned_images/train/18_1_0_20170109212417557_aligned.jpg,training
25,utkface/aligned_images/train/25_0_0_20170104004136182_aligned.jpg,training
24,utkface/aligned_images/train/24_1_2_20170103223948600_aligned.jpg,training
5,utkface/aligned_images/train/5_0_0_20170110215835907_aligned.jpg,training
64,utkface/aligned_images/train/64_0_0_20170111222707336_aligned.jpg,training
25,utkface/aligned_images/train/25_1_0_20170105183547063_aligned.jpg,training
1,utkface/aligned_images/train/1_0_3_20161219224653256_aligned.jpg,training
35,utkface/aligned_images/train/35_1_0_20170103182733994_aligned.jpg,training
16,utkface/aligned_images/train/16_0_3_20170110232812662_aligned.jpg,training
50,utkface/aligned_images/train/50_0_1_20170104210950012_aligned.jpg,training
60,utkface/aligned_images/train/60_1_0_20170110154144201_aligned.jpg,training
5,utkface/aligned_images/train/5_1_0_20170104202352685_aligned.jpg,training
25,utkface/aligned_images/train/25_1_3_20170104222305855_aligned.jpg,training
1,utkface/aligned_images/train/1_0_2_20161219204252348_aligned.jpg,training
7,utkface/aligned_images/train/7_1_4_20161223225914300_aligned.jpg,training
24,utkface/aligned_images/train/24_0_3_20170104230213449_aligned.jpg,training
40,utkface/aligned_images/train/40_0_4_20170108231125827_aligned.jpg,training
4,utkface/aligned_images/train/4_1_2_20161219160945062_aligned.jpg,training
2,utkface/aligned_images/train/2_1_4_20161221201820529_aligned.jpg,training
75,utkface/aligned_images/train/75_0_0_20170111203745246_aligned.jpg,training
4,utkface/aligned_images/train/4_0_2_20161219153822276_aligned.jpg,training
27,utkface/aligned_images/train/27_1_3_20170104222326719_aligned.jpg,training
2,utkface/aligned_images/train/2_1_4_20161221202222280_aligned.jpg,training
21,utkface/aligned_images/train/21_1_0_20170105002525812_aligned.jpg,training
7,utkface/aligned_images/train/7_0_0_20170110220552025_aligned.jpg,training
10,utkface/aligned_images/train/10_1_1_20170109203348828_aligned.jpg,training
26,utkface/aligned_images/train/26_0_4_20170103235523972_aligned.jpg,training
13,utkface/aligned_images/train/13_1_3_20170109213029072_aligned.jpg,training
1,utkface/aligned_images/train/1_0_3_20161219230715892_aligned.jpg,training
4,utkface/aligned_images/train/4_0_0_20170110212814225_aligned.jpg,training
9,utkface/aligned_images/train/9_0_0_20170110222903669_aligned.jpg,training
28,utkface/aligned_images/train/28_0_4_20170109140345949_aligned.jpg,training
80,utkface/aligned_images/train/80_0_0_20170111200927317_aligned.jpg,training
24,utkface/aligned_images/train/24_1_2_20170109213251114_aligned.jpg,training
3,utkface/aligned_images/train/3_0_2_20161219204644036_aligned.jpg,training
13,utkface/aligned_images/train/13_1_0_20170109214635943_aligned.jpg,training
1,utkface/aligned_images/train/1_0_0_20170110213537039_aligned.jpg,training
39,utkface/aligned_images/train/39_0_0_20170104205154433_aligned.jpg,training
47,utkface/aligned_images/train/47_0_4_20170104002129509_aligned.jpg,training
32,utkface/aligned_images/train/32_0_0_20170104200805226_aligned.jpg,training
1,utkface/aligned_images/train/1_0_2_20161219204108580_aligned.jpg,training
10,utkface/aligned_images/train/10_1_0_20170109203917216_aligned.jpg,training
11,utkface/aligned_images/train/11_1_3_20170104222911112_aligned.jpg,training
1,utkface/aligned_images/train/1_0_2_20161219200010091_aligned.jpg,training
80,utkface/aligned_images/train/80_0_0_20170111211700924_aligned.jpg,training
6,utkface/aligned_images/train/6_0_0_20170110224301470_aligned.jpg,training
18,utkface/aligned_images/train/18_0_0_20170110232448997_aligned.jpg,training
5,utkface/aligned_images/train/5_1_0_20170109192440854_aligned.jpg,training
4,utkface/aligned_images/train/4_1_4_20161221201935361_aligned.jpg,training
57,utkface/aligned_images/train/57_0_0_20170105173211517_aligned.jpg,training
44,utkface/aligned_images/train/44_1_2_20170104185236854_aligned.jpg,training
28,utkface/aligned_images/train/28_1_3_20170104223537760_aligned.jpg,training
5,utkface/aligned_images/train/5_0_0_20170110215956675_aligned.jpg,training
35,utkface/aligned_images/train/35_0_1_20170109002946255_aligned.jpg,training
31,utkface/aligned_images/train/31_0_3_20170104232701442_aligned.jpg,training
9,utkface/aligned_images/train/9_0_0_20170110215520268_aligned.jpg,training
16,utkface/aligned_images/train/16_0_0_20170104012457770_aligned.jpg,training
26,utkface/aligned_images/train/26_1_2_20170105163925349_aligned.jpg,training
57,utkface/aligned_images/train/57_0_3_20170104212938069_aligned.jpg,training
17,utkface/aligned_images/train/17_0_0_20170110232044494_aligned.jpg,training
10,utkface/aligned_images/train/10_0_0_20170110220546177_aligned.jpg,training
9,utkface/aligned_images/train/9_0_0_20170110220712974_aligned.jpg,training
60,utkface/aligned_images/train/60_1_0_20170110141612400_aligned.jpg,training
4,utkface/aligned_images/train/4_1_0_20170103181119880_aligned.jpg,training
27,utkface/aligned_images/train/27_1_3_20170104223343215_aligned.jpg,training
63,utkface/aligned_images/train/63_1_1_20170110120101291_aligned.jpg,training
76,utkface/aligned_images/train/76_0_0_20170111222424361_aligned.jpg,training
4,utkface/aligned_images/train/4_0_2_20161220220440489_aligned.jpg,training
55,utkface/aligned_images/train/55_0_0_20170104184424541_aligned.jpg,training
60,utkface/aligned_images/train/60_1_0_20170110152939871_aligned.jpg,training
17,utkface/aligned_images/train/17_0_0_20170105183357879_aligned.jpg,training
37,utkface/aligned_images/train/37_1_0_20170109002419306_aligned.jpg,training
2,utkface/aligned_images/train/2_1_4_20161221200558048_aligned.jpg,training
31,utkface/aligned_images/train/31_1_1_20170104165300328_aligned.jpg,training
69,utkface/aligned_images/train/69_1_0_20170110143314986_aligned.jpg,training
38,utkface/aligned_images/train/38_1_4_20170103230647441_aligned.jpg,training
1,utkface/aligned_images/train/1_0_2_20161219161428895_aligned.jpg,training
24,utkface/aligned_images/train/24_1_0_20170103180557248_aligned.jpg,training
59,utkface/aligned_images/train/59_1_0_20170110131916835_aligned.jpg,training
78,utkface/aligned_images/train/78_0_1_20170111222209093_aligned.jpg,training
61,utkface/aligned_images/train/61_0_1_20170111170127865_aligned.jpg,training
49,utkface/aligned_images/train/49_1_0_20170109220434368_aligned.jpg,training
47,utkface/aligned_images/train/47_1_3_20170104235830612_aligned.jpg,training
40,utkface/aligned_images/train/40_0_0_20170104204933500_aligned.jpg,training
4,utkface/aligned_images/train/4_1_0_20170109193102653_aligned.jpg,training
2,utkface/aligned_images/train/2_1_2_20161219140853880_aligned.jpg,training
28,utkface/aligned_images/train/28_1_0_20170105164921188_aligned.jpg,training
29,utkface/aligned_images/train/29_1_3_20170104223010439_aligned.jpg,training
72,utkface/aligned_images/train/72_1_0_20170110182012800_aligned.jpg,training
1,utkface/aligned_images/train/1_0_2_20161219201409620_aligned.jpg,training
7,utkface/aligned_images/train/7_1_3_20170104222541621_aligned.jpg,training
51,utkface/aligned_images/train/51_1_0_20170110140837714_aligned.jpg,training
46,utkface/aligned_images/train/46_1_0_20170105172747597_aligned.jpg,training
29,utkface/aligned_images/train/29_1_2_20170104170017137_aligned.jpg,training
74,utkface/aligned_images/train/74_0_0_20170111222650857_aligned.jpg,training
7,utkface/aligned_images/train/7_0_0_20170110215335739_aligned.jpg,training
1,utkface/aligned_images/train/1_0_2_20161219160747326_aligned.jpg,training
30,utkface/aligned_images/train/30_1_0_20170104165921257_aligned.jpg,training
7,utkface/aligned_images/train/7_1_3_20161220222849971_aligned.jpg,training
1,utkface/aligned_images/train/1_0_2_20161219194716652_aligned.jpg,training
72,utkface/aligned_images/train/72_1_0_20170110180527464_aligned.jpg,training
22,utkface/aligned_images/train/22_1_4_20161221195925096_aligned.jpg,training
2,utkface/aligned_images/train/2_1_2_20161219151414451_aligned.jpg,training
49,utkface/aligned_images/train/49_1_0_20170110154336582_aligned.jpg,training
23,utkface/aligned_images/train/23_1_4_20170103223558799_aligned.jpg,training
61,utkface/aligned_images/train/61_0_0_20170104213341365_aligned.jpg,training
66,utkface/aligned_images/train/66_1_0_20170110122914995_aligned.jpg,training
33,utkface/aligned_images/train/33_0_0_20170111181750364_aligned.jpg,training
44,utkface/aligned_images/train/44_1_0_20170104235328961_aligned.jpg,training
3,utkface/aligned_images/train/3_1_0_20170109193129215_aligned.jpg,training
25,utkface/aligned_images/train/25_1_2_20170104022723237_aligned.jpg,training
19,utkface/aligned_images/train/19_0_2_20170104020121132_aligned.jpg,training
56,utkface/aligned_images/train/56_0_0_20170104210832380_aligned.jpg,training
43,utkface/aligned_images/train/43_0_0_20170104205227123_aligned.jpg,training
85,utkface/aligned_images/train/85_1_0_20170110155147409_aligned.jpg,training
40,utkface/aligned_images/train/40_0_0_20170104201002201_aligned.jpg,training
47,utkface/aligned_images/train/47_1_4_20170104181336102_aligned.jpg,training
40,utkface/aligned_images/train/40_0_4_20170104202246139_aligned.jpg,training
3,utkface/aligned_images/train/3_1_0_20170109194140144_aligned.jpg,training
1,utkface/aligned_images/train/1_0_2_20161219192733154_aligned.jpg,training
22,utkface/aligned_images/train/22_1_3_20170109131950179_aligned.jpg,training
58,utkface/aligned_images/train/58_0_0_20170111205913082_aligned.jpg,training
40,utkface/aligned_images/train/40_1_3_20170109140647801_aligned.jpg,training
4,utkface/aligned_images/train/4_1_0_20170109202352144_aligned.jpg,training
2,utkface/aligned_images/train/2_1_3_20161219230338336_aligned.jpg,training
1,utkface/aligned_images/train/1_0_0_20170110213202543_aligned.jpg,training
26,utkface/aligned_images/train/26_1_0_20170105003228731_aligned.jpg,training
